price,sqrt,location,bhk,Gymnasium,Lift Available,CarParking,Maintenance Staff,Swimming Pool
21700000.0,1251.0,goregaon west,3.0,1,1,0,0,1
85000000.0,2000.0,worli,3.0,0,1,1,1,0
39000000.0,1627.0,borivali west,3.0,0,0,0,0,0
13799999.0,1440.0,sector-3 ulwe,2.0,1,1,1,0,1
16200000.0,1850.0,kharghar,3.0,1,1,1,1,0
30900000.0,2065.0,bhandup west,3.0,1,0,1,0,0
9800000.0,600.0,goregaon west,1.0,0,0,0,0,0
9000000.0,1160.0,kharghar,2.0,1,1,1,1,1
15000000.0,1400.0,thane west,3.0,1,1,1,1,0
8499000.0,508.0,mira road east,1.0,1,1,1,0,0
20000000.0,1000.0,malad west,2.0,0,0,0,0,0
3400000.0,730.0,rutu enclave,1.0,0,0,1,0,0
20500000.0,950.0,magathane,2.0,0,1,1,1,0
17100000.0,1760.0,kharghar,3.0,1,1,1,1,1
6000000.0,675.0,sector35d kharghar,1.0,0,0,1,1,0
4489000.0,454.0,virar,2.0,0,0,0,0,1
120000000.0,2150.0,bandra west,4.0,0,1,1,0,0
10000000.0,1151.0,dombivli (west),2.0,0,1,0,0,0
8500000.0,959.0,kalwa,2.0,1,1,1,0,0
6000000.0,1010.0,karanjade,2.0,0,1,1,0,0
4000000.0,424.0,shil phata,1.0,0,0,0,0,0
9497000.0,1200.0,kavesar,2.0,0,1,1,1,0
14500000.0,1560.0,ulwe,3.0,1,1,1,1,1
12200000.0,1235.0,mira road east,3.0,1,1,0,0,1
5200000.0,560.0,kharghar,1.0,1,1,1,1,1
7500000.0,890.0,sector 17 ulwe,2.0,1,1,1,1,0
4500000.0,593.0,kharghar,1.0,0,1,1,1,0
9500000.0,600.0,borivali west,1.0,0,0,0,0,0
8500000.0,1115.0,unknown,2.0,0,1,0,0,0
230000000.0,6900.0,worli,5.0,1,0,1,1,1
2500000.0,600.0,kalyan west,1.0,0,1,0,1,0
11500000.0,350.0,santacruz east,1.0,0,0,0,0,0
26500000.0,1050.0,powai,2.0,1,1,1,1,1
220000000.0,7600.0,andheri  west,5.0,1,1,0,0,1
9500000.0,610.0,borivali west,1.0,0,0,0,0,0
13600000.0,1680.0,kharghar,3.0,1,1,1,1,1
3000000.0,385.0,naigaon east,1.0,1,1,1,0,1
22500000.0,1498.0,kandivali east,3.0,1,1,1,0,1
5000000.0,735.0,ulwe,1.0,0,1,1,0,0
8700000.0,585.0,vikhroli west,1.0,0,0,0,0,0
5000000.0,300.0,kandivali east,1.0,1,1,1,0,0
8500000.0,1150.0,kharghar,2.0,1,1,1,1,1
11000000.0,225.0,powai,1.0,0,0,0,0,0
23500000.0,1415.0,goregaon,3.0,1,1,1,0,1
14000000.0,671.0,deonar,1.0,1,1,1,0,1
4800000.0,650.0,kharghar,1.0,1,1,1,0,1
2800000.0,324.0,thane west,1.0,0,1,1,0,0
7200000.0,860.0,sector 10,1.0,0,0,0,0,0
30000000.0,1804.0,malad west,3.0,1,1,1,1,1
11000000.0,905.0,ghansoli,2.0,1,1,1,0,1
8500000.0,1089.0,kamothe,2.0,0,0,1,1,0
9150000.0,1127.0,belapur,2.0,1,1,0,0,0
2500000.0,590.0,nalasopara west,1.0,0,0,0,0,0
2500000.0,500.0,naigaon east,1.0,1,1,1,1,0
2576000.0,699.0,ambernath west,1.0,0,1,0,0,0
7500000.0,950.0,kamothe,2.0,0,1,1,0,1
11500000.0,1220.0,ulwe,2.0,1,1,0,0,1
2100000.0,585.0,nala sopara,1.0,0,1,0,0,0
16000000.0,826.0,malad west,2.0,1,1,0,0,1
9000000.0,600.0,unknown,1.0,0,0,0,0,0
2005000.0,595.0,mumbai,1.0,1,1,1,1,0
16399999.0,947.0,kanjurmarg,2.0,1,0,0,0,1
4200000.0,646.0,kharghar,1.0,0,1,1,1,0
8668000.0,394.0,kurla,1.0,1,0,0,0,0
2100000.0,573.0,mira road east,1.0,0,0,1,0,0
7800000.0,1365.0,dronagiri,2.0,0,1,1,0,0
2700000.0,585.0,nala sopara,1.0,1,1,1,0,0
23800000.0,1535.0,mulund west,3.0,1,1,1,0,1
28000000.0,2000.0,mulund west,3.0,1,1,0,0,1
11100000.0,1245.0,sector 17 ulwe,2.0,0,1,1,1,0
7800000.0,700.0,malad west,1.0,1,1,1,0,1
4300000.0,810.0,boisar,3.0,1,1,0,0,1
3800000.0,800.0,nala sopara,2.0,0,1,0,0,0
8800000.0,650.0,borivali west,1.0,0,0,0,0,0
14000000.0,780.0,goregaon west,2.0,0,1,0,0,0
2900000.0,595.0,vasai,1.0,0,0,0,0,0
8655000.0,1055.0,mira road east,2.0,1,1,0,0,0
4099000.0,590.0,thane west,1.0,1,1,1,0,0
7800000.0,600.0,sector 19a nerul,1.0,1,1,1,1,0
3000000.0,545.0,vasai west,1.0,0,1,0,0,0
6400000.0,980.0,kamothe,2.0,1,1,1,1,0
4200000.0,1380.0,boisar,3.0,1,0,0,0,0
10300000.0,1050.0,kolshet road,2.0,1,1,1,1,0
9000000.0,1120.0,ulwe,2.0,0,0,0,0,0
2500000.0,753.0,powai,1.0,0,1,0,0,0
14000000.0,1050.0,malad west,2.0,1,1,1,0,1
8600000.0,575.0,kandivali east,1.0,0,1,0,0,0
11000000.0,550.0,santacruz east,1.0,0,0,0,0,0
9500000.0,1050.0,koper khairane,2.0,0,1,0,0,0
13799999.0,870.0,unknown,2.0,0,1,0,0,0
42600000.0,2000.0,nerul,3.0,1,1,0,0,1
22000000.0,985.0,andheri  west,3.0,1,1,0,0,1
9500000.0,1210.0,kharghar,2.0,1,1,1,0,1
15500000.0,850.0,andheri  east,2.0,1,1,1,0,1
4150000.0,950.0,unknown,2.0,0,1,1,0,0
7700000.0,1100.0,unknown,2.0,1,1,1,0,1
20700000.0,905.0,goregaon west,2.0,1,0,0,0,1
9000000.0,1005.0,thane west,2.0,1,1,0,1,1
18000000.0,980.0,mulund east,2.0,1,1,0,0,0
4500000.0,650.0,kharghar,1.0,1,1,1,1,0
3800000.0,700.0,nalasopara east,1.0,0,0,0,0,0
9500000.0,1200.0,ulwe,2.0,1,1,1,0,1
13000000.0,1300.0,kharghar,2.0,0,0,1,1,0
10700000.0,800.0,dahisar west,2.0,0,1,0,0,0
7000000.0,750.0,kharghar,2.0,1,1,0,0,0
13000000.0,1300.0,sector 20 kharghar,2.0,0,0,1,1,0
5800000.0,550.0,thane west,1.0,0,1,1,1,0
34000000.0,2365.0,kandivali east,4.0,1,1,1,0,0
8400000.0,515.0,borivali west,1.0,0,1,0,0,0
10000000.0,590.0,borivali west,1.0,0,1,0,0,0
3200000.0,610.0,nala sopara,1.0,0,0,0,0,0
3757000.0,835.0,virar,1.0,1,1,1,0,0
10800000.0,550.0,borivali west,1.0,0,1,0,0,0
21000000.0,1130.0,bhakti park,2.0,1,1,1,1,0
18100000.0,1153.0,unknown,3.0,0,1,0,0,1
20000000.0,1000.0,unknown,2.0,0,1,0,0,0
9200000.0,1260.0,sector 5 ulwe,2.0,1,1,1,1,0
6220000.0,349.0,mira road east,1.0,1,0,1,0,1
15700000.0,1044.0,thane west,2.0,0,1,0,0,0
9300000.0,1060.0,mira road east,2.0,1,1,1,0,1
8000000.0,1100.0,ulwe,2.0,0,1,0,0,0
3800000.0,335.0,kandivali west,1.0,0,1,0,0,0
6400000.0,697.0,thane west,1.0,1,1,1,0,1
19000000.0,1150.0,chembur east,2.0,1,1,1,1,0
7900000.0,1010.0,kamothe,2.0,1,1,1,0,1
7500000.0,495.0,malad west,1.0,0,1,0,0,0
8800000.0,1235.0,ulwe,2.0,1,1,1,0,0
4499000.0,810.0,unknown,2.0,1,1,1,0,0
13799999.0,1050.0,malad west,2.0,1,1,1,0,1
4600000.0,610.0,sector16 airoli,1.0,0,0,1,0,0
8200000.0,1150.0,panvel,2.0,1,1,1,0,1
2200000.0,500.0,nalasopara west,1.0,0,0,0,0,0
9500000.0,1000.0,kharghar,2.0,0,0,0,0,0
15900000.0,1090.0,belapur,2.0,1,0,0,0,1
2350000.0,390.0,kalyan west,1.0,1,0,0,0,1
9900000.0,480.0,malad west,1.0,1,1,1,0,1
19000000.0,1100.0,malad east,2.0,1,1,1,0,1
19100000.0,1278.0,chembur,2.0,1,1,1,0,0
18500000.0,1700.0,kharghar,3.0,1,1,1,0,1
3700000.0,417.0,unknown,1.0,0,0,1,1,0
8298999.0,700.0,unknown,1.0,0,1,0,0,0
7800000.0,1055.0,sector-3 ulwe,2.0,0,0,1,1,0
18000000.0,675.0,4 bunglows,2.0,1,1,1,1,0
7500000.0,500.0,goregaon east,1.0,1,1,0,0,0
8500000.0,930.0,ulwe,2.0,1,0,1,1,1
2500000.0,728.0,ambernath west,1.0,1,1,0,0,0
11100000.0,1205.0,seawoods,2.0,0,0,1,0,0
10500000.0,650.0,borivali west,1.0,0,0,0,0,0
5250000.0,679.0,ulwe,1.0,0,0,0,0,0
82500000.0,1220.0,khar,3.0,0,0,0,0,0
5500000.0,650.0,kharghar,1.0,1,0,1,1,0
13500000.0,1256.0,kharghar,2.0,0,1,1,0,1
29000000.0,1100.0,ville parle east,2.0,1,1,0,1,0
4500000.0,1134.0,naigaon east,2.0,1,1,0,0,0
19200000.0,1150.0,borivali west,2.0,1,0,0,0,0
92500000.0,2670.0,parel,5.0,1,1,1,0,1
8900000.0,972.0,mira road east,2.0,1,0,0,0,1
5900000.0,950.0,panvel,2.0,0,0,0,0,0
8000000.0,1250.0,sector 18 kharghar,2.0,1,1,0,1,0
8500000.0,1258.0,kamothe,2.0,1,0,0,1,0
9500000.0,1050.0,kharghar,2.0,0,0,1,1,0
6500000.0,620.0,kalwa,1.0,1,1,0,0,0
3200000.0,630.0,koproli,1.0,0,0,0,0,0
7200000.0,845.0,kalyan east,2.0,1,1,0,0,1
4067000.0,830.0,unknown,2.0,0,1,1,0,0
19000000.0,1600.0,kharghar,3.0,1,1,1,1,1
17500000.0,1185.0,ghatkopar west,2.0,1,1,1,0,1
27500000.0,1180.0,ville parle east,2.0,1,1,0,0,1
6000000.0,650.0,ulwe,1.0,0,0,0,0,0
15000000.0,950.0,andheri  east,2.0,0,1,1,1,1
3600000.0,600.0,balkum,1.0,0,1,1,1,0
22300000.0,1355.0,goregaon east,3.0,1,1,0,1,1
33500000.0,2040.0,unknown,3.0,1,1,0,0,1
22500000.0,935.0,borivali west,2.0,1,0,0,0,0
5250000.0,640.0,kharghar,1.0,0,0,1,1,0
2200000.0,820.0,boisar,2.0,0,0,0,0,0
3600000.0,700.0,dombivali,1.0,0,1,0,0,0
3700000.0,607.0,kalyan west,1.0,0,1,0,0,0
20500000.0,1000.0,antop hill,2.0,1,1,1,1,0
19200000.0,863.0,thane west,3.0,1,1,0,0,1
2500000.0,580.0,nala sopara,1.0,1,1,0,0,0
12000000.0,1450.0,ulwe,3.0,1,1,0,0,0
2300000.0,350.0,kalyan west,1.0,0,1,0,0,0
20299999.0,890.0,malad west,3.0,1,1,0,0,1
50000000.0,1020.0,juhu,2.0,0,0,0,0,0
4500000.0,420.0,dombivli (west),1.0,0,0,0,0,0
12700000.0,750.0,borivali west,2.0,0,1,0,0,0
9500000.0,1056.0,kalwa,2.0,1,1,1,1,0
24000000.0,660.0,andheri  west,2.0,0,0,0,0,0
2816000.0,630.0,vasai,1.0,0,1,1,0,0
29500000.0,1000.0,matunga east,2.0,0,1,0,0,0
3200000.0,600.0,vasai east,1.0,0,0,0,0,0
3800000.0,738.0,unknown,1.0,1,1,1,0,0
17000000.0,900.0,borivali west,2.0,0,1,0,0,0
13000000.0,1075.0,koper khairane,2.0,1,1,0,0,0
4200000.0,860.0,nala sopara,2.0,1,1,1,0,1
6351000.0,352.0,thane west,1.0,1,1,0,0,1
16800000.0,764.0,unknown,2.0,1,0,1,1,0
35000000.0,1700.0,powai,3.0,1,1,1,0,1
19500000.0,1000.0,andheri  west,2.0,0,1,0,0,1
14600000.0,1135.0,unknown,2.0,0,1,0,0,1
5000000.0,900.0,palava,2.0,0,0,0,0,0
9900000.0,845.0,thane west,2.0,1,0,0,0,1
8500000.0,1157.0,ulwe,2.0,0,0,0,0,0
9500000.0,1132.0,kharghar,2.0,0,1,0,0,1
6400000.0,693.0,mira road east,1.0,1,1,0,0,1
2600000.0,650.0,virar,1.0,1,1,1,0,1
56000000.0,1196.0,khar west,3.0,0,1,0,0,0
11200000.0,541.0,mira road east,2.0,1,1,0,0,1
4400000.0,735.0,ulwe,1.0,0,1,0,0,0
8500000.0,1190.0,ulwe,2.0,0,0,0,0,0
14000000.0,1170.0,unknown,2.0,1,0,1,0,1
4800000.0,600.0,sector 36 kamothe,1.0,0,1,1,1,0
5250000.0,620.0,kharghar,1.0,1,1,0,0,1
30000000.0,1120.0,kandivali east,3.0,1,0,0,0,1
8500000.0,275.0,thane,1.0,1,1,1,1,0
10700000.0,660.0,mulund west,1.0,1,1,1,0,0
9800000.0,660.0,kandivali east,2.0,0,1,0,0,0
18500000.0,2267.0,andheri  east,4.0,0,1,0,0,1
10500000.0,882.0,majiwada,2.0,0,1,1,1,0
8800000.0,500.0,jawahar nagar,1.0,0,1,1,1,0
5600000.0,630.0,kalwa,1.0,1,0,1,1,0
79200000.0,1648.0,andheri  west,4.0,1,1,1,0,1
9500000.0,575.0,mulund east,1.0,0,1,1,0,0
9300000.0,1010.0,thane west,3.0,1,1,1,0,1
8800000.0,750.0,malad west,1.0,1,1,0,1,0
9500000.0,1100.0,kharghar,2.0,1,1,0,0,0
6000000.0,650.0,mira road east,1.0,0,0,1,0,0
17000000.0,1020.0,chembur,1.0,1,1,1,1,0
5500000.0,745.0,kharghar,1.0,0,0,1,1,0
4803000.0,655.0,kharghar,1.0,0,1,1,1,0
54200000.0,1613.0,powai,4.0,1,1,1,0,1
15400000.0,2363.0,mira road east,4.0,1,1,1,0,1
21400000.0,990.0,thane west,2.0,1,1,0,0,1
8500000.0,506.0,sanpada,1.0,1,1,1,0,1
2200000.0,500.0,naigaon east,1.0,1,1,1,1,0
5000000.0,665.0,kharghar,1.0,0,1,1,1,0
4800000.0,550.0,mira road east,1.0,0,1,1,0,0
7700000.0,1125.0,kamothe,2.0,1,1,1,1,0
55599999.0,3181.0,bhandup west,4.0,1,1,1,0,1
16500000.0,1660.0,kharghar,3.0,1,1,1,0,1
38000000.0,750.0,unknown,2.0,1,1,0,0,1
2500000.0,618.0,kalyan west,1.0,0,0,0,0,0
3100000.0,669.0,mira road east,1.0,0,1,0,0,0
27300000.0,733.0,powai,2.0,1,1,1,0,1
75000000.0,1600.0,almeida park,4.0,1,1,1,1,0
2700000.0,416.0,sector 20 kharghar,1.0,0,0,0,1,0
18000000.0,1165.0,kandivali east,3.0,1,1,1,0,1
3400000.0,600.0,dronagiri,1.0,1,1,1,0,0
12000000.0,560.0,unknown,2.0,0,1,1,1,0
3500000.0,1000.0,mumbai,2.0,1,1,1,1,0
14500000.0,1215.0,kharghar,2.0,0,0,0,0,0
5800000.0,405.0,kandivali west,1.0,1,1,1,0,1
5500000.0,660.0,kharghar,1.0,1,1,1,1,1
2014999.0,598.0,mumbai,1.0,0,0,1,1,0
6120000.0,720.0,mira road east,1.0,0,1,1,0,0
7311000.0,1149.0,haware city,3.0,1,0,1,0,1
26000000.0,1350.0,unknown,3.0,0,1,1,0,0
3300000.0,620.0,morya nagar,1.0,0,0,0,0,0
13500000.0,1056.0,seawoods,2.0,1,1,1,0,0
31500000.0,1423.0,borivali east,3.0,0,1,1,0,1
21000000.0,1425.0,seawoods,2.0,1,1,1,1,1
33000000.0,1700.0,mulund east,5.0,1,1,0,0,0
2400000.0,930.0,boisar,2.0,0,0,0,0,0
8480000.0,1060.0,mira road east,2.0,1,1,0,0,1
7600000.0,1595.0,ulwe,3.0,1,0,1,1,1
2300000.0,690.0,ambernath east,1.0,1,1,1,1,1
5150000.0,720.0,mira road east,1.0,0,1,0,0,0
17900000.0,1810.0,kharghar,4.0,1,1,1,0,1
4499000.0,518.0,virar,2.0,1,0,1,0,1
25400000.0,1900.0,belapur,3.0,0,1,0,0,0
25500000.0,921.0,goregaon west,2.0,1,1,0,0,1
7500000.0,553.0,kandivali east,1.0,1,1,1,0,0
10000000.0,1098.0,sector 19 kharghar,2.0,0,0,1,1,0
4000000.0,620.0,sector-24 kamothe,1.0,0,1,1,0,0
6000000.0,673.0,thane west,1.0,1,1,0,0,1
4200000.0,340.0,kandivali west,1.0,0,1,0,0,0
2600000.0,520.0,taloja,1.0,0,1,1,1,0
16000000.0,900.0,thane west,2.0,1,1,0,0,0
3000000.0,650.0,dronagiri,1.0,0,1,0,1,0
5600000.0,710.0,mira road east,1.0,1,1,1,1,1
4300000.0,526.0,goregaon east,1.0,1,1,1,1,1
3000000.0,600.0,bhayandar east,1.0,0,0,0,0,0
9000000.0,720.0,mulund west,1.0,0,1,0,0,0
12000000.0,680.0,kandivali west,2.0,0,1,1,0,0
27500000.0,1358.0,kandivali east,3.0,1,1,1,0,1
5600000.0,560.0,sector 20 kharghar,1.0,0,0,0,1,0
6800000.0,665.0,unknown,1.0,1,1,1,0,1
3317000.0,990.0,boisar,3.0,1,1,1,0,1
7000000.0,410.0,dahisar west,1.0,0,0,0,0,0
4300000.0,900.0,sriprastha,2.0,0,0,1,1,0
12000000.0,925.0,ghansoli,2.0,1,1,1,0,1
36500000.0,2030.0,goregaon west,3.0,1,1,1,1,1
11500000.0,1000.0,belapur,2.0,0,1,0,0,1
3900000.0,640.0,karanjade,1.0,0,1,0,0,0
4400000.0,650.0,ulwe,1.0,0,1,1,1,0
12000000.0,785.0,dahisar east,1.0,0,0,0,0,0
26250000.0,1450.0,jogeshwari west,3.0,1,1,0,0,0
22000000.0,985.0,powai,2.0,1,1,0,0,1
9800000.0,555.0,powai,1.0,1,1,1,1,1
7200000.0,650.0,thane west,1.0,0,0,0,0,0
70000000.0,1174.0,tardeo,2.0,1,1,1,1,1
5583000.0,705.0,mira road east,1.0,1,1,1,0,1
18500000.0,1350.0,malad east,3.0,1,1,1,0,1
7500000.0,1100.0,ulwe,2.0,0,1,0,0,0
25700000.0,1638.0,goregaon west,3.0,1,1,1,1,1
36800000.0,2191.0,parel,4.0,1,1,1,0,1
47500000.0,1632.0,andheri  west,3.0,1,1,0,0,1
9700000.0,1150.0,ulwe,2.0,0,0,0,0,0
4580000.0,430.0,kalyan west,1.0,0,0,1,1,0
11000000.0,585.0,borivali east,1.0,0,1,1,1,0
8000000.0,1000.0,ulwe,2.0,1,1,1,0,1
4300000.0,650.0,kharghar,1.0,1,1,1,1,1
6500000.0,650.0,kharghar,1.0,1,1,1,0,1
15500000.0,913.0,unknown,2.0,0,0,0,0,0
6800000.0,822.0,kalyan west,2.0,1,0,0,0,1
58500000.0,3410.0,unknown,4.0,1,1,1,0,0
30500000.0,1017.0,mulund west,3.0,1,1,1,0,1
9600000.0,850.0,panvel,2.0,0,1,0,0,0
4500000.0,610.0,kamothe,1.0,0,1,1,0,0
7500000.0,560.0,thane west,1.0,1,1,0,1,1
5400000.0,720.0,mira road east,1.0,0,1,0,0,0
8100000.0,1240.0,sector 5 ulwe,2.0,1,1,1,1,0
30000000.0,1212.0,vashi,3.0,0,1,0,0,0
2600000.0,605.0,nala sopara,1.0,1,0,1,0,0
3488000.0,660.0,virar west,1.0,0,1,0,0,0
4000000.0,550.0,anjurdive,1.0,1,1,1,0,1
2000000.0,740.0,nala sopara,1.0,1,1,1,0,1
4200000.0,680.0,kharghar,1.0,0,1,1,1,0
2100000.0,682.0,karjat,1.0,0,1,0,0,0
6200000.0,750.0,mira road east,1.0,1,1,1,1,1
4400000.0,490.0,mira road east,1.0,0,0,0,0,0
5500000.0,785.0,dombivli (west),1.0,0,1,0,0,0
14500000.0,900.0,powai,2.0,1,1,0,0,1
5100000.0,690.0,ulwe,1.0,0,1,0,0,0
6800000.0,1101.0,kamothe,2.0,1,0,1,0,0
14400000.0,860.0,sanpada,2.0,1,1,1,1,1
3599000.0,526.0,kalyan west,1.0,1,1,0,0,1
5200000.0,600.0,kharghar,1.0,1,0,1,0,1
10000000.0,1595.0,dombivali,2.0,1,1,1,0,1
5800000.0,1021.0,bhiwandi,2.0,0,0,0,0,0
8100000.0,990.0,mira road east,2.0,1,1,0,0,0
27000000.0,1560.0,mulund west,3.0,1,1,1,0,1
2835000.0,630.0,virar,1.0,1,1,1,0,1
7998999.0,1060.0,kalyan west,2.0,0,1,0,0,0
11500000.0,1065.0,vasant vihar thane west,2.0,1,1,1,1,0
16600000.0,1650.0,unknown,4.0,1,1,1,1,1
6800000.0,880.0,kalyan west,2.0,0,1,0,0,0
13500000.0,1400.0,kharghar,3.0,1,1,0,1,1
13000000.0,1283.0,thane west,3.0,1,1,1,1,0
2582000.0,580.0,titwala,1.0,0,1,0,0,0
10000000.0,459.0,kurla,1.0,1,0,0,0,0
4700000.0,690.0,kharghar,1.0,0,1,1,1,1
72500000.0,2014.0,ghatkopar west,4.0,1,1,1,0,1
8500000.0,450.0,thane west,1.0,0,1,0,0,0
3500000.0,700.0,nalasopara east,1.0,0,1,0,0,0
19000000.0,1165.0,magathane,2.0,0,1,1,1,0
13200000.0,1525.0,mira road east,3.0,1,1,1,1,1
7800000.0,1103.0,unknown,2.0,0,0,0,0,0
12300000.0,1305.0,kharghar,2.0,1,0,1,0,1
12200000.0,675.0,kolshet road,2.0,0,0,1,1,0
16399999.0,808.0,thane west,2.0,1,1,1,0,1
3800000.0,340.0,malad west,1.0,0,0,0,0,0
3800000.0,700.0,nalasopara east,1.0,0,1,0,0,0
12000000.0,610.0,kandivali west,1.0,0,0,0,0,0
3310000.0,780.0,kasheli,2.0,0,1,1,0,0
2350000.0,585.0,nala sopara,1.0,1,1,0,0,0
17000000.0,1080.0,unknown,2.0,0,1,0,0,0
3700000.0,500.0,kharghar,1.0,1,1,1,1,0
3100000.0,920.0,badlapur east,2.0,0,1,0,0,0
4500000.0,356.0,malad east,1.0,0,0,0,0,0
17000000.0,1400.0,sanpada,3.0,0,0,0,0,0
15000000.0,650.0,andheri  west,1.0,0,0,0,0,0
2886000.0,962.0,karjat,2.0,0,1,0,0,0
3977000.0,925.0,vasai,2.0,0,1,1,0,0
8100000.0,538.0,mira road east,2.0,1,1,1,0,1
200000000.0,3000.0,tardeo,4.0,1,1,1,1,1
15900000.0,1200.0,bhandup west,2.0,1,1,0,0,1
3850000.0,650.0,roadpali,1.0,1,1,1,1,0
360000000.0,5476.0,lower parel,5.0,1,1,1,0,1
11000000.0,979.0,kharghar,2.0,1,1,1,1,1
4500000.0,890.0,kalyan west,2.0,0,1,0,0,0
23000000.0,1500.0,unknown,2.0,1,1,0,1,0
54750000.0,1403.0,parel,3.0,1,1,1,0,1
6800000.0,890.0,mira road and beyond,2.0,1,1,1,0,0
13000000.0,725.0,thane west,2.0,1,1,1,1,0
45199999.0,1850.0,kandivali east,4.0,1,1,1,0,1
160000000.0,6381.0,lower parel,4.0,1,1,1,1,1
18500000.0,857.0,mulund west,2.0,1,1,1,0,1
16000000.0,1000.0,unknown,2.0,1,1,1,0,1
14600000.0,850.0,thane west,2.0,1,1,0,0,1
2800000.0,200.0,malad west,1.0,0,0,0,0,0
11000000.0,1350.0,ulwe,3.0,1,1,1,0,1
18900000.0,1435.0,goregaon west,3.0,0,0,0,0,0
8700000.0,796.0,borivali east,1.0,1,1,0,0,0
2596000.0,590.0,vasai,1.0,0,1,1,0,0
3800000.0,560.0,sector-5 kamothe,1.0,0,0,1,1,0
4550000.0,650.0,ulwe,1.0,1,1,1,0,0
71500000.0,1600.0,khar west,3.0,0,1,0,0,0
4000000.0,300.0,andheri  east,1.0,0,1,0,0,0
4000000.0,665.0,kalyan west,1.0,0,1,0,0,0
4700000.0,740.0,unknown,1.0,0,1,1,1,0
14000000.0,1550.0,kharghar,3.0,1,1,1,1,0
29000000.0,1120.0,khar west,2.0,0,0,0,0,0
8000000.0,1100.0,mira road east,2.0,1,1,0,0,1
12000000.0,540.0,borivali west,1.0,0,1,1,0,0
2600000.0,570.0,vashi,1.0,0,1,0,0,0
12000000.0,864.0,andheri  east,1.0,1,1,0,0,1
22500000.0,900.0,chembur,2.0,0,1,1,1,0
15400000.0,1570.0,thane west,3.0,1,1,1,0,1
2500000.0,545.0,nala sopara,1.0,0,0,0,0,0
10900000.0,654.0,mira road and beyond,1.0,1,1,1,1,0
12000000.0,1080.0,thane west,3.0,1,1,1,0,1
4000000.0,910.0,virar west,1.0,1,1,0,0,0
8500000.0,1119.0,kharghar,2.0,1,0,0,0,0
5499000.0,500.0,thane west,1.0,0,1,1,0,0
17000000.0,670.0,parel village,1.0,0,1,1,0,0
3874000.0,673.0,ambernath east,1.0,0,1,0,1,0
11000000.0,585.0,unknown,1.0,0,1,1,0,0
14000000.0,700.0,chembur,2.0,0,1,0,0,0
13500000.0,1146.0,thane west,3.0,1,1,1,0,1
2164000.0,556.0,badlapur,1.0,0,1,1,1,0
16000000.0,1944.0,mira road east,4.0,1,1,0,0,1
13799999.0,1020.0,sahkar nagar,2.0,1,1,0,1,0
3500000.0,300.0,andheri  east,1.0,0,0,0,0,0
15100000.0,593.0,mulund east,2.0,0,0,0,0,0
6500000.0,735.0,borivali west,1.0,0,0,0,0,0
12400000.0,1335.0,virar,4.0,1,1,0,0,1
16000000.0,1290.0,unknown,2.0,1,1,1,0,1
11000000.0,926.0,govandi,2.0,0,1,0,0,0
7400000.0,650.0,nerul,1.0,0,1,1,0,0
14200000.0,1050.0,kanjurmarg,2.0,1,1,1,0,1
21500000.0,1200.0,dahisar west,3.0,0,0,0,0,0
3500000.0,650.0,vasai,1.0,0,1,0,0,0
4100000.0,910.0,virar,1.0,1,1,1,0,1
7000000.0,780.0,mira road east,2.0,0,0,0,0,0
11500000.0,471.0,thane west,1.0,1,1,1,0,0
6000000.0,761.0,thane west,2.0,1,1,1,0,1
7500000.0,580.0,borivali west,1.0,0,0,0,0,0
13500000.0,640.0,bhandup west,2.0,1,1,1,0,1
12000000.0,950.0,thane west,2.0,1,1,1,1,1
51000000.0,2600.0,mulund west,3.0,1,1,0,0,1
2850000.0,225.0,malad west,1.0,0,1,0,0,0
65000000.0,1175.0,khar west,3.0,0,0,0,0,0
19000000.0,900.0,andheri  west,2.0,1,1,0,0,1
32500000.0,1130.0,ville parle east,3.0,0,0,0,0,0
17000000.0,1105.0,borivali east,2.0,1,1,1,0,1
8400000.0,776.0,sector 20 kharghar,2.0,1,1,1,0,1
2250000.0,525.0,nalasopara west,1.0,0,1,0,0,0
5500000.0,800.0,panvel,1.0,1,1,1,0,1
17000000.0,815.0,jeejamata nagar,2.0,0,1,1,1,0
2394000.0,640.0,titwala,1.0,1,0,1,1,0
9750000.0,620.0,andheri  east,1.0,1,1,1,1,1
16800000.0,1180.0,mulund,2.0,0,0,0,1,1
5500000.0,400.0,mulund east,1.0,0,0,0,0,0
9600000.0,900.0,thane west,2.0,1,1,1,0,1
21000000.0,587.0,seawoods,1.0,1,1,1,0,1
3900000.0,522.0,palava,1.0,0,0,0,0,0
2600000.0,590.0,nala sopara,1.0,0,1,0,0,0
31000000.0,1550.0,chembur,3.0,1,0,1,1,0
4900000.0,650.0,sector 23 ulwe,1.0,1,1,1,1,0
25000000.0,1313.0,powai,3.0,1,1,1,0,1
5500000.0,560.0,kharghar,1.0,1,1,1,1,1
27250000.0,890.0,borivali east,3.0,1,1,0,0,0
8100000.0,1079.0,kharghar,2.0,1,1,1,1,0
8600000.0,695.0,kurla west,1.0,0,0,0,0,0
21500000.0,1200.0,kandivali east,3.0,1,1,0,0,1
14500000.0,1250.0,goregaon west,2.0,0,1,1,1,0
2000000.0,640.0,ambivli,1.0,0,0,0,0,0
3779999.0,840.0,virar,2.0,0,1,1,0,1
5300000.0,556.0,ulwe,1.0,0,0,0,0,0
