title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,furnished,total_floors,new_latitude,new_longitude,new_pincode
 ,2500000,455,5494.505494505494,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
DV Shree Shashwat,9500000,1060,8962.264150943396,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2774754,72.8763046,401107
Naqi Makhdoom Heights,17500000,700,25000.0,Mahim,Mumbai,Apartment,1,2,Unfurnished,1,19.0364761,72.8419571,401403
Reputed Builder New Hind Mill Mhada Sankul,6100000,275,22181.81818181818,Byculla,Mumbai,Apartment,1,1,Unfurnished,1,18.983057,72.8389664,400027
Ruparel Livia,6900000,585,11794.871794871795,Kurla,Mumbai,Apartment,1,2,Semi-Furnished,1,19.0639877,72.8833095,400070
Newa Bhakti Park,29000000,2060,14077.669902912621,Airoli,Mumbai,Apartment,3,3,Unfurnished,1,19.148344,73.0004921,400708
 ,7500000,610,12295.081967213115,Kurla,Mumbai,Apartment,1,2,Semi-Furnished,1,19.0639877,72.8833095,400070
Midas Bhoomi Harmony,14800000,1050,14095.238095238095,Kurla,Mumbai,Apartment,2,2,Unfurnished,1,19.0639877,72.8833095,400070
 ,1890000,344,5494.186046511628,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
DV Shree Shashwat,9455000,1060,8919.811320754718,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2774754,72.8763046,401107
 ,1897000,345,5498.550724637681,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
Superior Exotica,18100000,1110,16306.306306306305,Airoli,Mumbai,Apartment,2,2,Unfurnished,1,19.1590004,72.9985962,400708
